	wildtype	KRAS	NRAS
MMRF_1965_1_PB	0.443649520610138	0.47608777257708906	0.08026270681277285
MMRF_1967_1_BM	0.6863200285063462	0.16639188917007644	0.14728808232357743
MMRF_1971_1_BM	0.7017890547929458	0.2074578650789406	0.09075308012811366
MMRF_1972_1_BM	0.12491415551997184	0.5526445625879259	0.32244128189210225
MMRF_1974_1_BM	0.7399147551814573	0.22720200125050258	0.03288324356804008
MMRF_1977_1_BM	0.5466384134176471	0.32440610274959636	0.12895548383275657
MMRF_1978_1_BM	0.061628994682776744	0.5545321468261593	0.3838388584910639
MMRF_1978_2_BM	0.1062094352144908	0.561305443394676	0.33248512139083314
MMRF_1981_1_BM	0.5709639349206596	0.28113056121500507	0.1479055038643353
MMRF_1982_1_BM	0.08146969771042487	0.44312181789528865	0.4754084843942865
MMRF_1985_1_BM	0.18165135926629356	0.3720828712959464	0.44626576943776
MMRF_1988_1_BM	0.47285865879801986	0.23928569768140506	0.28785564352057513
MMRF_1991_1_BM	0.27646225574953176	0.5473736532055363	0.1761640910449319
MMRF_1992_1_BM	0.1532597527033056	0.49380043390924	0.35293981338745445
MMRF_1992_1_PB	0.2514827191277108	0.5085032756011875	0.2400140052711016
MMRF_1997_1_BM	0.2274321096061629	0.4636325921227617	0.30893529827107535
MMRF_1998_1_BM	0.04570421000755098	0.3838258942488609	0.5704698957435882
MMRF_2000_1_BM	0.7318365104848779	0.09819634820297805	0.16996714131214402
MMRF_2001_1_BM	0.5944564935582473	0.35688424207902103	0.04865926436273178
MMRF_2002_1_BM	0.7102215375237568	0.24939185149418258	0.040386610982060506
MMRF_2005_1_BM	0.3022769300930931	0.36935318440398984	0.328369885502917
MMRF_2006_1_BM	0.41384428427636694	0.42070632532996927	0.16544939039366371
MMRF_2011_2_BM	0.6930641231605351	0.20018867340491395	0.10674720343455087
MMRF_2012_1_BM	0.5594628980135957	0.13212286386380315	0.30841423812260127
MMRF_2013_1_BM	0.35270225093908253	0.202565297164275	0.4447324518966425
MMRF_2015_1_BM	0.736065402972835	0.05173813430331815	0.21219646272384685
MMRF_2015_2_BM	0.805703087465367	0.014660210193990109	0.17963670234064283
MMRF_2016_1_BM	0.18213573836355845	0.5579812294286247	0.25988303220781683
MMRF_2017_1_BM	0.14571399031362323	0.23699590952500818	0.6172901001613684
MMRF_2017_2_BM	0.29845662929991124	0.19613444262962165	0.5054089280704672
MMRF_2019_1_BM	0.7523672590891026	0.18017870594684468	0.06745403496405283
MMRF_2026_1_BM	0.524375169142919	0.35139173515077016	0.12423309570631082
MMRF_2035_1_BM	0.2065695759284091	0.6182243700784849	0.17520605399310613
MMRF_2038_1_BM	0.4632341647060733	0.2348024178973169	0.3019634173966098
MMRF_2039_1_BM	0.5864078451504522	0.17975686979929031	0.2338352850502575
MMRF_2039_2_BM	0.7395554458201437	0.11032362044390559	0.15012093373595078
MMRF_2041_1_BM	0.5528605898010942	0.37734092086443205	0.06979848933447373
MMRF_2043_1_BM	0.5890582498890751	0.36900216028287147	0.0419395898280535
MMRF_2047_1_BM	0.20927545629952765	0.45616483505027894	0.33455970865019335
MMRF_2054_1_BM	0.23964879696229416	0.6015090004342385	0.1588422026034674
MMRF_2055_1_BM	0.04468948144328583	0.40285734203573237	0.5524531765209818
MMRF_2056_1_BM	0.0533518980818432	0.467208770405097	0.47943933151305984
MMRF_2057_1_BM	0.5357114930573034	0.09884333692740291	0.36544517001529375
MMRF_2059_1_BM	0.8238969920003237	0.08624816137993617	0.08985484661974014
MMRF_2061_1_BM	0.596842399035707	0.0869226836884487	0.3162349172758443
MMRF_2062_1_BM	0.3386412861044913	0.5908420716923654	0.07051664220314326
MMRF_2068_1_BM	0.7467796041225203	0.09163178050743026	0.16158861537004945
MMRF_2072_1_BM	0.44071014237776573	0.0810938269631638	0.4781960306590704
MMRF_2076_1_BM	0.6340006588098845	0.22834015573745942	0.1376591854526561
MMRF_2079_1_BM	0.5737078222935895	0.11161895317241291	0.3146732245339976
MMRF_2080_1_BM	0.45494899611752676	0.03772899773005778	0.5073220061524155
MMRF_2081_1_BM	0.3454542024098934	0.5583445491708953	0.09620124841921136
MMRF_2082_1_BM	0.48450786416627545	0.15495129498873014	0.36054084084499444
MMRF_2083_1_BM	0.1468202275770024	0.487554066397304	0.3656257060256936
MMRF_2083_2_BM	0.11392723363476288	0.5019687560465387	0.38410401031869834
MMRF_2085_3_BM	0.6682910627004971	0.1788325131095886	0.1528764241899143
MMRF_2087_1_BM	0.30977774699928656	0.3210173669419659	0.3692048860587475
MMRF_2087_2_BM	0.28293980692615583	0.37378766142959513	0.34327253164424903
MMRF_2089_1_BM	0.2545907067140097	0.08468028310241445	0.660729010183576
MMRF_2089_2_BM	0.04907546862270763	0.24348279153702182	0.7074417398402706
MMRF_2089_3_BM	0.06839790417994993	0.31351295778710025	0.6180891380329498
MMRF_2091_1_BM	0.6709759219442117	0.3070691422443893	0.02195493581139884
MMRF_2093_1_BM	0.3319382233919812	0.5361046589580478	0.13195711764997095
MMRF_2098_1_BM	0.17578870727123572	0.4694252826682914	0.3547860100604729
MMRF_2102_1_BM	0.06590011764537543	0.47011733213041806	0.4639825502242065
MMRF_2107_1_BM	0.4452561531746179	0.062383289423406645	0.4923605574019754
MMRF_2111_1_BM	0.5280543829604026	0.18404281383624244	0.2879028032033548
MMRF_2113_1_BM	0.6750961605736343	0.2569110951518796	0.06799274427448618
MMRF_2115_1_BM	0.5371974835336744	0.29311433270641046	0.16968818375991512
MMRF_2118_1_BM	0.7243366032615404	0.1894373845417692	0.08622601219669061
MMRF_2119_1_BM	0.15033799121074473	0.44509153668135637	0.4045704721078989
MMRF_2122_1_BM	0.8534583763645411	0.07566496658554263	0.07087665704991618
MMRF_2122_3_BM	0.8008000362695403	0.11488749388739186	0.08431246984306776
MMRF_2125_1_BM	0.7576589977383178	0.09269835102466666	0.1496426512370154
MMRF_2126_1_BM	0.48436094747064473	0.17455691525029562	0.34108213727905967
MMRF_2126_2_BM	0.10978066357171894	0.2240182756833065	0.6662010607449745
MMRF_2140_1_BM	0.746037941700948	0.06471338161731806	0.1892486766817341
MMRF_2141_1_BM	0.2719197000072456	0.5840475086992994	0.14403279129345503
MMRF_2143_1_BM	0.40163670513532695	0.4325920558474917	0.1657712390171815
MMRF_2149_1_BM	0.22401394378147532	0.5175415061490137	0.25844455006951106
MMRF_2150_1_BM	0.7173512237995995	0.061498000840939815	0.2211507753594608
MMRF_2151_1_BM	0.7839177600841605	0.030188051373706875	0.18589418854213252
MMRF_2168_1_BM	0.5301078249190166	0.4227498259283379	0.047142349152645396
MMRF_2170_1_BM	0.3365430044698672	0.38461050817983927	0.2788464873502936
MMRF_2172_1_BM	0.8010957850021977	0.057436319538873674	0.14146789545892854
MMRF_2173_1_BM	0.08966861200603847	0.4761427026554019	0.4341886853385596
MMRF_2174_1_BM	0.7776674390929307	0.1941997103090631	0.028132850598006284
MMRF_2176_1_BM	0.7003471261590898	0.2516806542642742	0.047972219576635985
MMRF_2180_1_BM	0.51191452522581	0.19059322905788667	0.2974922457163033
MMRF_2187_1_BM	0.25638056663311465	0.13555850061275757	0.6080609327541279
MMRF_2187_1_PB	0.2556390529464618	0.39426681501272304	0.35009413204081513
MMRF_2194_2_BM	0.7246901895360887	0.1670904318133929	0.10821937865051855
MMRF_2195_1_BM	0.29210579783957175	0.44791828988848015	0.2599759122719481
MMRF_2197_1_BM	0.45271738141608714	0.17307968188810366	0.3742029366958093
MMRF_2199_1_BM	0.6520885429085184	0.041132452329845914	0.3067790047616356
MMRF_2200_1_BM	0.4142824363443811	0.2852546531251333	0.3004629105304856
MMRF_2201_1_BM	0.403098949421808	0.42748459249211906	0.16941645808607284
MMRF_2203_1_BM	0.6683610466045157	0.17623897716732162	0.1553999762281626
MMRF_2204_1_BM	0.6323985349230511	0.33729280979147924	0.030308655285469662
MMRF_2211_1_BM	0.49079023062213517	0.28270327700065784	0.22650649237720702
MMRF_2213_1_BM	0.3021726464067033	0.24568189423497447	0.45214545935832223
MMRF_2214_1_BM	0.1318121825592583	0.5014283220125167	0.3667594954282249
MMRF_2215_1_BM	0.5958703862239448	0.3572743138352745	0.04685529994078056
MMRF_2216_1_BM	0.1839308966486614	0.40042702720894446	0.41564207614239407
MMRF_2217_1_BM	0.21790518779957718	0.1822561529288412	0.5998386592715815
MMRF_2220_1_BM	0.6212713768745336	0.275631444496976	0.10309717862849051
MMRF_2225_1_BM	0.18026300879292004	0.5164302483156749	0.30330674289140513
MMRF_2228_1_BM	0.5187118651039324	0.21385960692727193	0.2674285279687956
MMRF_2229_1_BM	0.5640311046601744	0.28622393106470345	0.14974496427512216
MMRF_2230_1_BM	0.12698196489389418	0.2671747353666622	0.6058432997394435
MMRF_2232_1_BM	0.04964358056651945	0.2663535855099194	0.6840028339235612
MMRF_2236_1_BM	0.19053620128090576	0.20536944981559083	0.6040943489035034
MMRF_2238_1_BM	0.7288297643329985	0.18132754570048606	0.08984268996651547
MMRF_2240_1_BM	0.07192413807480932	0.5615422521560864	0.3665336097691042
MMRF_2245_1_BM	0.11154310278134949	0.36280121189807596	0.5256556853205746
MMRF_2250_1_BM	0.606958413028421	0.15080022006558105	0.2422413669059979
MMRF_2251_1_BM	0.6313422966597977	0.17788232051130531	0.19077538282889717
MMRF_2253_1_BM	0.3401818974492682	0.1619773634017408	0.4978407391489909
MMRF_2257_1_BM	0.6312334666272121	0.2926391338678179	0.0761273995049699
MMRF_2258_1_BM	0.19344107560024648	0.48159610300827493	0.3249628213914786
MMRF_2265_1_BM	0.5533130633481852	0.3595659613431825	0.08712097530863222
MMRF_2266_1_BM	0.461838301002051	0.47765948704000244	0.06050221195794672
MMRF_2267_1_BM	0.2387223384537027	0.16142414149771944	0.5998535200485777
MMRF_2268_1_BM	0.5440378035245824	0.23507084967938727	0.22089134679603048
MMRF_2269_1_BM	0.6874777553741733	0.11656216286982492	0.19596008175600177
MMRF_2271_1_BM	0.8592886630555938	0.0866373737747348	0.05407396316967149
MMRF_2272_1_BM	0.34683597665398097	0.11548084327980672	0.5376831800662123
MMRF_2279_1_BM	0.500610817613866	0.1196408755969494	0.3797483067891845
MMRF_2286_1_BM	0.7077549457462485	0.24611776108048258	0.04612729317326875
MMRF_2290_1_BM	0.22071125937704592	0.08011140126592028	0.6991773393570337
MMRF_2291_1_BM	0.26180574786231403	0.4430111801537028	0.2951830719839832
MMRF_2293_1_BM	0.791110877615708	0.055448181173296064	0.1534409412109958
MMRF_2297_1_BM	0.43029978994575596	0.41589583755002035	0.15380437250422369
MMRF_2300_1_BM	0.29688229243571146	0.5423289234423031	0.16078878412198547
MMRF_2301_1_BM	0.1542912120879429	0.2946133010598479	0.5510954868522092
MMRF_2302_1_BM	0.7107851833936217	0.13436264531177433	0.1548521712946039
MMRF_2305_1_BM	0.6366863318706997	0.2833933480700478	0.0799203200592527
MMRF_2306_1_BM	0.6458766693974869	0.21963719492080783	0.13448613568170517
MMRF_2307_1_BM	0.7308601477217811	0.22755381336178993	0.04158603891642908
MMRF_2313_1_BM	0.37672740235175717	0.4255225252866957	0.19775007236154726
MMRF_2314_1_BM	0.025211069876136888	0.42919255380368054	0.5455963763201825
MMRF_2316_1_BM	0.2745942805692223	0.5148049262274524	0.21060079320332525
MMRF_2326_1_BM	0.8539535643024877	0.10108336145701373	0.04496307424049864
MMRF_2328_1_BM	0.4411422547321537	0.2861914527647587	0.2726662925030876
MMRF_2329_1_BM	0.07272885347257314	0.4027791339563418	0.524492012571085
MMRF_2330_1_BM	0.3677957966597934	0.41219728812128287	0.22000691521892368
MMRF_2335_1_BM	0.22206814730031588	0.47130602041061465	0.3066258322890694
MMRF_2336_1_BM	0.21638097547353483	0.25356704352404863	0.5300519810024166
MMRF_2339_1_BM	0.28566743129786726	0.653455783844155	0.06087678485797791
MMRF_2341_1_BM	0.7636148771779182	0.045881997215313414	0.19050312560676844
MMRF_2344_2_BM	0.8588582824033166	0.03764449732207206	0.10349722027461136
MMRF_2352_1_BM	0.7371933887481595	0.15287173209162402	0.1099348791602164
MMRF_2353_1_BM	0.31830522164708963	0.16984469143795952	0.5118500869149508
MMRF_2362_1_BM	0.06730211157293943	0.5301217529155731	0.4025761355114876
MMRF_2363_2_BM	0.7373018339580429	0.13482010974563716	0.1278780562963199
MMRF_2364_1_BM	0.5537942290666692	0.2450013597843131	0.20120441114901771
MMRF_2365_1_BM	0.10356220366326646	0.5738684168841925	0.32256937945254105
MMRF_2366_1_BM	0.1297223739547576	0.5578369985524181	0.31244062749282436
MMRF_2367_1_BM	0.027975219162131828	0.34827821463243314	0.623746566205435
MMRF_2373_1_BM	0.7689107231903306	0.17065124863918488	0.06043802817048457
MMRF_2373_2_BM	0.7776932609071893	0.0559381384960085	0.16636860059680217
MMRF_2378_1_BM	0.46840200586373953	0.3613802298912595	0.1702177642450011
MMRF_2380_1_BM	0.7662884413875426	0.10474001827146968	0.1289715403409876
MMRF_2384_1_BM	0.24602879815975218	0.33705440576809753	0.41691679607215043
MMRF_2394_1_BM	0.8469746100588481	0.07485227625179597	0.07817311368935585
MMRF_2399_1_BM	0.06572311556700743	0.3392093222294111	0.5950675622035816
MMRF_2401_1_BM	0.5064451515679996	0.4687523790842895	0.024802469347710774
MMRF_2401_2_BM	0.6442442616367104	0.32550640425963445	0.03024933410365509
MMRF_2404_1_BM	0.5166378047085395	0.3559771845134885	0.12738501077797185
MMRF_2407_1_BM	0.7047675485921475	0.10870384237825725	0.18652860902959523
MMRF_2409_1_BM	0.4877661319414608	0.3766049108747918	0.13562895718374743
MMRF_2412_1_BM	0.5114775267746012	0.05793355591682244	0.43058891730857624
MMRF_2419_1_BM	0.15574611367196087	0.4742054527572523	0.3700484335707869
MMRF_2419_2_BM	0.13508762451743503	0.581883846774193	0.28302852870837203
MMRF_2422_1_BM	0.7229293608093532	0.13307892983009537	0.1439917093605514
MMRF_2429_1_BM	0.17401006635664978	0.187894531347757	0.6380954022955931
MMRF_2433_1_BM	0.18099794859927654	0.4213687680458191	0.39763328335490433
MMRF_2436_1_BM	0.5600587240843289	0.09641541437224307	0.343525861543428
MMRF_2437_1_BM	0.7722404296546427	0.1716257018366166	0.056133868508740685
MMRF_2438_1_BM	0.35353253061758366	0.34151241829778994	0.30495505108462645
MMRF_2444_1_BM	0.41836835772444564	0.2611414444614896	0.3204901978140647
MMRF_2445_1_BM	0.5198929545734927	0.14266287045583384	0.3374441749706734
MMRF_2449_1_BM	0.33887468070940563	0.4434786425857658	0.2176466767048285
MMRF_2452_1_BM	0.6369102419857715	0.3058467546004368	0.05724300341379172
MMRF_2453_1_BM	0.5091382807681507	0.26110609121254763	0.22975562801930166
MMRF_2455_1_BM	0.10875235615700968	0.31372043641418873	0.5775272074288016
MMRF_2456_1_BM	0.9123503463493648	0.04573454079340089	0.04191511285723429
MMRF_2457_1_BM	0.18322637393182298	0.5340829808194439	0.282690645248733
MMRF_2458_1_BM	0.0541071462718348	0.4004911164186125	0.5454017373095528
MMRF_2459_1_BM	0.8878180241272584	0.09108735800645004	0.021094617866291486
MMRF_2461_1_BM	0.5078956535916255	0.29077803777826117	0.2013263086301133
MMRF_2464_1_BM	0.2591763738150539	0.441600356542027	0.2992232696429191
MMRF_2465_1_BM	0.06978784626808053	0.3737508347699415	0.556461318961978
MMRF_2468_1_BM	0.6641891315844753	0.10957919400348896	0.2262316744120357
MMRF_2469_1_BM	0.541808133856869	0.36574300902544765	0.09244885711768341
MMRF_2471_1_BM	0.5635291502269313	0.22742633316993768	0.20904451660313114
MMRF_2473_1_BM	0.8065535115093213	0.12021352218503623	0.07323296630564241
MMRF_2476_1_BM	0.28543286776119814	0.6554610916584245	0.059106040580377404
MMRF_2478_1_BM	0.29111784011505665	0.5741783152056766	0.13470384467926663
MMRF_2485_1_BM	0.08239856790550668	0.5024656530172167	0.4151357790772766
MMRF_2487_1_BM	0.162987091282367	0.5184332117613354	0.31857969695629773
MMRF_2488_1_BM	0.6120732322994188	0.2503938913987602	0.13753287630182098
MMRF_2489_1_BM	0.33425082061673006	0.2582129512531543	0.4075362281301156
MMRF_2490_2_BM	0.2942283529958516	0.10398377063093794	0.6017878763732104
MMRF_2497_1_BM	0.8572460173281196	0.1011580750561167	0.04159590761576387
MMRF_2498_1_BM	0.29729176696477244	0.23949393476498004	0.4632142982702475
MMRF_2501_1_BM	0.4541893962479115	0.0885099235598489	0.4573006801922397
MMRF_2505_1_BM	0.29129847363551314	0.5404429640777337	0.16825856228675323
MMRF_2507_1_BM	0.06012004340781214	0.37010895086975637	0.5697710057224314
MMRF_2515_1_BM	0.7193532053700364	0.26364261681049184	0.017004177819471757
MMRF_2516_1_BM	0.05313413615645418	0.30676047703519504	0.6401053868083508
MMRF_2518_1_BM	0.4941550821958042	0.26294499052527764	0.2428999272789182
MMRF_2522_1_BM	0.5911041753702514	0.21700215310723323	0.1918936715225154
MMRF_2524_1_BM	0.7576667881357803	0.10652960650214997	0.1358036053620697
MMRF_2525_1_BM	0.5881692556048367	0.3039541226790179	0.10787662171614561
MMRF_2526_1_BM	0.3406430350501763	0.5408829439084056	0.11847402104141805
MMRF_2531_1_PB	0.23395184091606155	0.6511665859466371	0.11488157313730138
MMRF_2531_2_PB	0.32813776951012313	0.5568239318918747	0.11503829859800205
MMRF_2532_1_BM	0.24216585037123017	0.5292791972396658	0.22855495238910403
MMRF_2538_1_BM	0.8076422228669795	0.06407020108669317	0.12828757604632726
MMRF_2539_1_BM	0.10575666876125946	0.21052898518042865	0.6837143460583118
MMRF_2541_1_BM	0.17196267991130687	0.3567110613588029	0.47132625872989037
MMRF_2543_1_BM	0.13383050409002395	0.2986310386096517	0.5675384573003243
MMRF_2548_1_BM	0.7434762151031106	0.17605345904648675	0.0804703258504028
MMRF_2549_1_BM	0.46848966861561986	0.10447909725152121	0.4270312341328588
MMRF_2550_1_BM	0.7055327440890704	0.12998242187853815	0.16448483403239153
MMRF_2554_1_BM	0.33166661574780043	0.18696107911925852	0.4813723051329411
MMRF_2557_1_BM	0.3325945931355631	0.0983811722198831	0.5690242346445538
MMRF_2559_1_BM	0.7584865893907409	0.13994729717284843	0.10156611343641064
MMRF_2560_1_BM	0.5303018029171815	0.34018344940736417	0.12951474767545426
MMRF_2562_1_BM	0.676184963723528	0.19422366217635606	0.1295913741001159
MMRF_2564_1_BM	0.770163180210066	0.16174517945395853	0.06809164033597546
MMRF_2567_1_BM	0.4527670268414034	0.12776583063447766	0.4194671425241189
MMRF_2568_1_BM	0.5587662732997053	0.2702428995785917	0.17099082712170302
MMRF_2570_1_BM	0.3400451974182734	0.11534919096192738	0.5446056116197991
MMRF_2572_1_BM	0.06685972920129221	0.4197690822936358	0.513371188505072
MMRF_2573_1_BM	0.38362901771232155	0.24617557766697776	0.37019540462070066
MMRF_2574_1_BM	0.824995190773841	0.08898447083730959	0.08602033838884943
MMRF_2579_1_BM	0.2793814378323679	0.4963377174419046	0.22428084472572757
MMRF_2580_1_BM	0.7945930190565771	0.05939036477458478	0.14601661616883807
MMRF_2581_1_BM	0.19551752760004268	0.23905122158525577	0.5654312508147017
MMRF_2583_1_BM	0.7374705555729166	0.010413956586103399	0.25211548784097987
MMRF_2587_1_BM	0.6648934680015429	0.24863461317347726	0.08647191882497968
MMRF_2590_1_BM	0.5817692604417655	0.05018990597232647	0.36804083358590806
MMRF_2595_1_BM	0.27194435254158966	0.1438295760734773	0.584226071384933
MMRF_2596_1_BM	0.49109236636852566	0.33212231897950606	0.17678531465196826
MMRF_2597_1_BM	0.6329605471553762	0.2699624106365525	0.09707704220807126
MMRF_2598_1_BM	0.376937783308014	0.11049667035911119	0.5125655463328748
MMRF_2601_1_BM	0.32455913580908025	0.2324066303325978	0.4430342338583219
MMRF_2602_1_BM	0.8062868924157269	0.16748071241297163	0.026232395171301274
MMRF_2604_1_BM	0.7556213389526153	0.07084475083899688	0.17353391020838782
MMRF_2605_1_BM	0.5755140327931815	0.2156455245707629	0.2088404426360556
MMRF_2606_1_BM	0.573282875974816	0.14248030149162325	0.2842368225335609
MMRF_2608_1_BM	0.8262455104403971	0.05336313473254123	0.12039135482706168
MMRF_2611_1_BM	0.5598293107256153	0.3205504040626662	0.11962028521171843
MMRF_2613_2_BM	0.34750689235603865	0.14563094787629702	0.5068621597676644
MMRF_2614_1_BM	0.08075066355063558	0.46802187045744514	0.4512274659919194
MMRF_2621_1_BM	0.38774644284817666	0.450539068201277	0.16171448895054644
MMRF_2621_1_PB	0.6082895458523763	0.3526516445390422	0.03905880960858151
MMRF_2622_1_BM	0.17509803491733733	0.43601383348136197	0.3888881316013006
MMRF_2626_1_BM	0.5692839688763528	0.11869708148039419	0.312018949643253
MMRF_2628_1_BM	0.5067567382180447	0.17859061310691715	0.3146526486750381
MMRF_2634_1_BM	0.8236248664146579	0.13172442878553414	0.04465070479980795
MMRF_2635_1_BM	0.25450787341410347	0.3714238573330256	0.374068269252871
MMRF_2637_1_BM	0.8364759314840368	0.13649350137375063	0.027030567142212702
MMRF_2638_1_BM	0.24151151877015206	0.3136207427403245	0.4448677384895234
MMRF_2641_1_BM	0.24374347450509795	0.4052489765743718	0.35100754892053027
MMRF_2642_1_BM	0.045391324205593254	0.3468865021250168	0.6077221736693899
MMRF_2643_1_BM	0.6667601893504375	0.053241109721356414	0.2799987009282062
MMRF_2644_1_BM	0.694603558626425	0.15097885137008166	0.1544175900034933
MMRF_2651_1_BM	0.6594143095385082	0.18275168723226942	0.1578340032292224
MMRF_2652_1_BM	0.2833664317826743	0.12457525471972594	0.5920583134975997
MMRF_2654_1_BM	0.05456900841951049	0.5140862063268281	0.4313447852536614
MMRF_2664_1_BM	0.6446665460050832	0.26657115571644385	0.08876229827847279
MMRF_2667_1_BM	0.132216448257701	0.4176969041120205	0.4500866476302784
MMRF_2670_1_BM	0.6812137039384387	0.07864591146781744	0.24014038459374384
MMRF_2675_1_BM	0.5198774358598042	0.1592062049858085	0.3209163591543873
MMRF_2676_1_BM	0.7786428994017356	0.09336425078798395	0.1279928498102805
MMRF_2678_1_BM	0.19633017039648054	0.46614452028451375	0.33752530931900565
MMRF_2680_1_BM	0.5699104826036737	0.18695544948086804	0.24313406791545816
MMRF_2681_1_BM	0.45689714079811616	0.4306812149457816	0.11242164425610217
MMRF_2682_1_BM	0.6257354826709667	0.1987962806925962	0.17546823663643699
MMRF_2689_1_BM	0.22269921547938137	0.28111434294453774	0.49618644157608083
MMRF_2690_1_BM	0.7343933845095438	0.07023244397769118	0.19537417151276495
MMRF_2692_1_BM	0.2985045186616992	0.4560333266865871	0.2454621546517138
MMRF_2695_1_BM	0.45964761533254855	0.3850987828195768	0.15525360184787462
MMRF_2696_1_BM	0.21358748661431545	0.35338008217725614	0.4330324312084284
MMRF_2697_1_BM	0.3337944045091534	0.3910616488109491	0.27514394667989767
MMRF_2698_1_BM	0.7747148383026495	0.07944069210685405	0.14584446959049643
MMRF_2699_1_BM	0.6887713137692424	0.16992296451640235	0.1413057217143553
MMRF_2700_1_BM	0.7966026814604752	0.1479146609024322	0.05548265763709274
MMRF_2702_1_BM	0.5903905109303929	0.2754429785249083	0.1341665105446989
MMRF_2706_1_BM	0.7841019963761242	0.09790645265777186	0.11799155096610399
MMRF_2709_1_BM	0.5647023959996448	0.09455747941632094	0.34074012458403424
MMRF_2711_1_BM	0.2617907922827599	0.31791820529354853	0.42029100242369166
MMRF_2716_1_BM	0.205136699618828	0.19637075329948286	0.5984925470816891
MMRF_2718_1_BM	0.6923782770273945	0.2868159305995357	0.02080579237306982
MMRF_2719_1_BM	0.5847622812618045	0.11496127275199983	0.3002764459861958
MMRF_2721_1_BM	0.046728123037529976	0.33062701413067924	0.6226448628317907
MMRF_2722_1_BM	0.3889960962477304	0.4284410521275249	0.18256285162474462
MMRF_2723_1_BM	0.09208022252428853	0.24862073641797214	0.6592990410577393
MMRF_2727_1_BM	0.09975665547602139	0.567213348020496	0.33302999650348253
MMRF_2728_1_BM	0.5185009636974918	0.16523924252381755	0.3162597937786907
MMRF_2729_1_BM	0.1478674664860903	0.6240369858519638	0.22809554766194579
MMRF_2731_1_BM	0.8018897165356834	0.008127677599896337	0.1899826058644202
MMRF_2733_1_BM	0.5743853219736171	0.22897142737405424	0.19664325065232857
MMRF_2739_1_BM	0.5167542642385573	0.38140623127142315	0.10183950449001948
MMRF_2740_1_BM	0.6872049634073585	0.13999911359565687	0.1727959229969848
MMRF_2742_1_BM	0.5795200218259272	0.22711847376765748	0.19336150440641534
MMRF_2743_1_BM	0.3521375809332606	0.23434879736477374	0.41351362170196576
MMRF_2746_1_BM	0.13219962484341444	0.6665440109776386	0.201256364178947
MMRF_2750_1_BM	0.6151575122184721	0.17158937818565273	0.21325310959587504
MMRF_2751_1_BM	0.5912600752493928	0.3389283838590237	0.06981154089158363
MMRF_2754_1_BM	0.07554373759501262	0.39579968619533407	0.5286565762096533
MMRF_2757_1_BM	0.593091748101469	0.34797891108706064	0.058929340811470325
MMRF_2760_1_BM	0.5167205223813884	0.17976116336957185	0.30351831424903963
MMRF_2761_1_BM	0.6264248906639565	0.21814235907730764	0.1554327502587358
MMRF_2762_1_BM	0.41422781285377613	0.4961582536454349	0.08961393350078903
MMRF_2763_1_BM	0.251613777527982	0.49691503559763783	0.2514711868743802
MMRF_2764_1_BM	0.7449571922216438	0.11270166064709532	0.14234114713126086
MMRF_2767_1_BM	0.641761797296007	0.19269711951044272	0.16554108319355024
MMRF_2769_1_BM	0.042687063419956345	0.5181766544681696	0.43913628211187405
MMRF_2770_1_BM	0.7228169846545246	0.17861297661317757	0.09857003873229774
MMRF_2774_1_BM	0.6574733784008658	0.21248717589574861	0.1300394457033856
MMRF_2776_1_BM	0.552036198279364	0.33654625053735876	0.11141755118327731
MMRF_2778_1_BM	0.22657882889683184	0.5668725724427569	0.2065485986604112
MMRF_2779_1_BM	0.10856382440453662	0.4839607189799045	0.4074754566155589
MMRF_2781_1_BM	0.7213622968384257	0.14041083850448732	0.13822686465708706
MMRF_2782_1_BM	0.0349445895575378	0.3709600446651538	0.5940953657773084
MMRF_2787_1_BM	0.5008412836669214	0.45943204382007313	0.0397266725130054
MMRF_2788_1_BM	0.08582939687060538	0.6972462210795987	0.21692438204979597
MMRF_2789_1_BM	0.44312656373039644	0.4056659682861913	0.1512074679834123
MMRF_2793_1_BM	0.19349649005023623	0.31604761598945774	0.49045589396030603
MMRF_2794_1_BM	0.06763124142056202	0.34331944347653787	0.5890493151029002
MMRF_2795_1_BM	0.06229107835697002	0.41807377420326447	0.5196351474397655
MMRF_2799_1_BM	0.44382283613763257	0.16592416935190013	0.39025299451046735
MMRF_2807_1_BM	0.6621317877104889	0.27364488342094634	0.06422332886856491
MMRF_2808_1_BM	0.07600880271356189	0.5118602641750338	0.4121309331114042
MMRF_2813_1_BM	0.6238070175893349	0.2381298413081246	0.13806314110254042
MMRF_2814_1_BM	0.2835630589740088	0.6728889303149531	0.043548010711038046
MMRF_2816_1_BM	0.3499319071113432	0.14324054985210707	0.5068275430365499
MMRF_2817_1_BM	0.6190945685554197	0.1269377391461314	0.25396769229844895
MMRF_2818_1_BM	0.0541875730719629	0.4026803162375503	0.5431321106904867
MMRF_2820_1_BM	0.10293713111673175	0.7116601141009532	0.18540275478231497
MMRF_2822_1_BM	0.15753131878705415	0.33607836725456675	0.5063903139583792
MMRF_2828_1_BM	0.27702828947637104	0.5644320584376615	0.1585396520859675
MMRF_2829_1_BM	0.9167843355328252	0.04071112497123117	0.0425045394959435
MMRF_2830_1_BM	0.04881764342939199	0.34751068855680706	0.603671668013801
MMRF_2831_1_BM	0.5925025144154676	0.2987560730256041	0.10874141255892819
MMRF_2834_1_BM	0.3916570146014182	0.33873570848023893	0.2696072769183429
